avg_children,avg_clustering_coefficient,avg_degree,avg_shortest_path,degree_assortativity,density,depth,median_children,num_edges,num_leaves,num_nodes,var_children,label,source_GOV
0.07153242296392412,0.04401251851070014,0.08108108106096087,0.20460173474455573,0.48795199051986216,0.09244515400120365,0.5,0.0,0.007522628514993128,0.046523261581833904,0.03028953223884285,0.003382842026376517,0.0,1.0
0.24298265614944492,0.4976164455728452,0.24324324322667368,0.3633488063610453,0.42768491659015756,0.04137426987727602,0.5,0.2499999999813522,0.09085393965901031,0.030515257621571465,0.15523385298249248,0.02596727153237375,0.0,1.0
0.02001456637883834,0.010030517368221838,0.02702702699408943,0.08258328460626777,0.3572191051219808,0.022271768787566287,0.5,0.0,0.008153558667041401,0.12156078036801837,0.058797327367258984,0.01034966406081939,0.0,1.0
0.08997503306961895,0.02858612346646212,0.10810810808857968,0.1410576033997615,0.5020439478369096,0.04293431983524243,0.5,0.0,0.019898565831783482,0.12256128061816869,0.07082405342550982,0.010732090009050949,0.0,1.0
0.2054768558652862,0.00540107511025207,0.21621621619905484,0.19120208234353225,0.20063497589570461,0.05641058917147909,0.5,0.2499999999813522,0.05297386491745728,0.08854427211305779,0.10334075721263244,0.007551891728277915,0.0,1.0
0.028243429010038568,0.005670139043610231,0.02702702699408943,0.07716535437468254,0.4096648335093973,0.026154760055133036,0.5,0.0,0.009075687330088601,0.11905952974264257,0.058351893068805255,0.010381418065040286,0.0,1.0
0.2080288466302584,0.02967798221002246,0.21621621619905484,0.4072756221620273,0.4073053375587826,0.1542057982757097,0.25,0.0833333333105415,0.021475891173360004,0.03301650822133058,0.04053452113065588,0.009622623481207914,0.0,1.0
0.024761223359729863,0.012823437787963084,0.02702702699408943,0.0614004778056879,0.40689620556765543,0.026009350240727758,0.5,0.0,0.008299157922540865,0.11405702849189096,0.05590200442730972,0.00932177703100771,0.0,1.0
0.040929510716819315,0.006226538564250872,0.05405405405046394,0.1001065968205116,0.49234359841285835,0.028890849695653614,0.5,0.0,0.0114295420747034,0.12406203099339416,0.06302895320256946,0.009766809936217088,0.0,1.0
0.0557266010312258,0.024308479668515237,0.05405405405046394,0.14482255609329908,0.529412198361342,0.03411388851792738,0.5,0.0,0.013613531017574867,0.12206103049309353,0.06436525609793067,0.009728008461840978,0.0,1.0
0.055127791115475694,0.017230014294498296,0.05405405405046394,0.11412350848930633,0.517174833663215,0.05054044539049024,0.5,0.0,0.009658084396970386,0.08504252123753167,0.045657015562873826,0.006097023688015433,0.0,1.0
0.09609604291636926,0.10840978261106482,0.10810810808857968,0.22791194235612938,0.5411287464193718,0.03999174872791428,0.5,0.0,0.02302894997121996,0.11905952974264257,0.07861915364845018,0.012020727898436234,0.0,1.0
0.26481702030628884,0.005297402387936599,0.27027027025429246,0.1353264624164392,0.16661669451432004,0.03897496968600822,0.5,0.5833333333229734,0.1102671746322598,0.09154577286350875,0.17550111356213743,0.016889969823695387,0.0,1.0
0.08267440266463268,0.034793810402485165,0.08108108106096087,0.18209911410415042,0.4622964364244804,0.05767818444411618,0.5,0.0,0.013831929900824063,0.08554277136260682,0.05167037859199924,0.007754456590057933,0.0,1.0
0.12276438234734097,0.1307240924027791,0.13513513511619846,0.2741739871493133,0.523339947408364,0.09241693384226114,0.75,0.0,0.015433521787936104,0.059529764858698486,0.043875278369058884,0.0034752894547931488,0.0,1.0
0.10566508151363896,0.011657952065287143,0.10810810808857968,0.165523952396358,0.5529636801068966,0.04020934929867109,0.5,0.0,0.02606226793579019,0.1350675337450477,0.08351893094035892,0.010868043951140294,0.0,1.0
0.052708101112272074,0.012886734143127111,0.05405405405046394,0.1840415113655387,0.5277331896373118,0.056488511526231855,0.5,0.0,0.008347691007707353,0.06853426711005137,0.04031180398142901,0.004184852523956307,0.0,1.0
0.12424052408908368,0.10117979225237307,0.13513513511619846,0.09912962504225076,0.44675781692165284,0.035579070352960956,0.75,0.0,0.03618141666559648,0.12356178086831901,0.10378619151108617,0.010829104451447573,0.0,1.0
0.16386695766079973,0.10185644741894129,0.1621621621438173,0.2616027443907857,0.7133147644313568,0.6315224473802937,0.5,0.2499999999813522,0.003639981522138379,0.004002000959614588,0.007126948716857935,0.0006268758156809731,0.0,1.0
0.0702244530681223,0.03017732136378848,0.08108108106096087,0.1410103834204283,0.5532289604819999,0.05071676712818329,0.5,0.0,0.01266713580424805,0.08954477236320811,0.05233853003967984,0.005279925018547162,0.0,1.0
0.038973886630025614,0.010027931164990497,0.05405405405046394,0.10348374524030549,0.4958033325841641,0.04075104178108724,0.5,0.0,0.008250624837374376,0.08804402198798263,0.046325167010554426,0.006214050325099278,0.0,1.0
0.06280747380164509,0.02747546847108554,0.08108108106096087,0.1055369447231263,0.4685058039756646,0.028930643456535288,0.5,0.0,0.017714576897292916,0.14957478737222735,0.07861915364845018,0.0131831058229111,0.0,1.0
0.15623570939331455,0.006242624065176977,0.1621621621438173,0.04657947987401015,0.25072974896978467,0.057422470240047124,0.5,0.0,0.03390036155623967,0.12206103049309353,0.0817371937376263,0.009563908126817941,0.0,1.0
0.08039636283330676,0.013817157114846476,0.08108108106096087,0.19473132720809472,0.34523716924871173,0.003742901541507665,0.75,0.0833333333105415,0.07340629472680235,0.07753876936140426,0.2841870823848486,0.04009663553398065,0.0,1.0
0.0412687055783112,0.027172331096662984,0.05405405405046394,0.10905687565652095,0.5146729116146443,0.04633265205815487,0.75,0.0,0.007789560528292742,0.0745372686109533,0.04253897547369768,0.004228241541306294,0.0,1.0
0.05557709415959743,0.023794718211171705,0.05405405405046394,0.20582505343773155,0.5380041079755663,0.03537999852900825,0.5,0.0,0.013176733206192545,0.10905452724113937,0.06236080175488886,0.0074747856629137546,0.0,1.0
0.059392899983777406,0.019789947363458002,0.05405405405046394,0.14186976762268352,0.527842468395081,0.036656440794393313,0.5,0.0,0.01375913027307433,0.11555777886711643,0.0628062360533426,0.009064072069241853,0.0,1.0
0.21894732318686944,0.30188316185468883,0.21621621619905484,0.3718212941156459,0.36000831347360285,0.039173992651427014,0.5,0.2499999999813522,0.08005532770514029,0.034017008461234226,0.14899777280414023,0.026645334065842713,0.0,1.0
0.03047835370113293,0.011520429378244428,0.02702702699408943,0.11379388935299899,0.48609399601471165,0.06015090253630834,0.5,0.0,0.004756242570735461,0.05352676338296353,0.029398663681268377,0.0032666887797130097,0.0,1.0
0.05885437917163378,0.014176698944554499,0.05405405405046394,0.08391470806960084,0.5370153130142739,0.035673896056081345,0.5,0.0,0.013928996071157038,0.11805902949249224,0.06391982179947693,0.009352030905221386,0.0,1.0
0.07158047968072326,0.04829673942351455,0.08108108106096087,0.20402291047277282,0.5556153562652422,0.0553190692607497,0.75,0.0,0.01201193912390088,0.07653826911125394,0.04899777280127683,0.004016149241968097,0.0,1.0
0.039565552610037136,0.06311361291794569,0.05405405405046394,0.11059228278910609,0.5215398353460876,0.03806816192461415,0.5,0.0,0.008857288446839405,0.08804402198798263,0.04944320709973056,0.005246671464798819,0.0,1.0
0.05714128463709001,0.025530424828750065,0.05405405405046394,0.14921197079450718,0.540417274968271,0.05755737300779623,0.5,0.0,0.008954354617172382,0.07153576786050234,0.04142538972756334,0.004348324093762613,0.0,1.0
0.10003252047285091,0.0995774064337345,0.10810810808857968,0.21827474290003193,0.7820861420624582,0.4636990339178269,0.5,0.16666666664594681,0.0023538547203425216,0.005002501199518235,0.006681514470103473,0.0003444006268370995,0.0,1.0
0.0677746221449124,0.020601472384161275,0.08108108106096087,0.1343921806339002,0.5338298004168927,0.06057689630604279,0.5,0.0,0.010386080674467703,0.06903451723512653,0.04365256121983202,0.004092398156041699,0.0,1.0
0.019730126718144364,0.01527308666403012,0.02702702699408943,0.06299016250374562,0.38683841260838886,0.01756523947158381,0.5,0.0,0.009585284769220654,0.14207103549609995,0.0694877505301486,0.011297339476845972,0.0,1.0
0.10225250836008372,0.028894821013607817,0.10810810808857968,0.19540456327870231,0.5578579977510505,0.07830020089918707,0.5,0.0,0.013904729528573793,0.07003501748527685,0.04498886411519322,0.004527624552773584,0.0,1.0
0.036570998020363996,0.017827380732634533,0.05405405405046394,0.0908831513217388,0.47436458312933283,0.026851988567169888,0.5,0.0,0.010944211198766244,0.12406203099339416,0.0634743875010232,0.009598077890362919,0.0,1.0
0.12323027425918666,0.08609402302237848,0.13513513511619846,0.2947050647730927,0.46760400374548344,0.23539610943898895,0.5,0.16666666664594681,0.0063335678835302455,0.007003501740227576,0.017149220486078684,0.0005291633514018018,0.0,1.0
0.06106689503841836,0.016866966146022705,0.08108108106096087,0.11241738844905484,0.39483571764653824,0.12294738560467611,0.5,0.0,0.004756242570735461,0.03801900948175086,0.02071269484450765,0.003591800807732898,0.0,1.0
0.11821261441702308,0.010775407486470594,0.13513513511619846,0.19741916126654127,0.5537723673171022,0.04293302243285535,0.5,0.0,0.028852920463194806,0.12706353174384513,0.08552338527448305,0.008423980776096712,0.0,1.0
0.10420702694680312,0.032078633866327755,0.10810810808857968,0.4127150204194092,0.36505372779592893,0.05519293243360701,0.75,0.0,0.01951030113231849,0.0720360179855775,0.0628062360533426,0.004040402188552823,0.0,1.0
0.05219619378956484,0.026926204362017106,0.05405405405046394,0.1184594309514595,0.5442818822338735,0.03472036135634357,0.75,0.0,0.012521536556444961,0.10905452724113937,0.06124721600875453,0.006966263743964136,0.0,1.0
0.05473533576063397,0.02360327932874192,0.05405405405046394,0.16021870557439746,0.5421493882649989,0.05173081766715654,0.5,0.0,0.009391152383670772,0.07853926961155458,0.04454342981673949,0.0051247929764610236,0.0,1.0
0.09051850611845268,0.009878945757819196,0.10810810808857968,0.13539626215285436,0.46806868751317493,0.06761619033755531,0.5,0.0,0.013492198304658648,0.07503751873602846,0.04743875275668876,0.007933764235148025,0.0,1.0
0.02556797996519658,0.020377550999352893,0.02702702699408943,0.08334023583882014,0.43695186598766284,0.025595580573180537,0.5,0.0,0.008590356478423723,0.11355677836681581,0.05723830732267092,0.008565365004105137,0.0,1.0
0.031049788023529763,0.012064104016986432,0.02702702699408943,0.1047793673819194,0.4769796686218395,0.041169161562520484,0.5,0.0,0.006746099152329324,0.08004001998678006,0.041648106876790214,0.005314114704614537,0.0,1.0
0.1001453921461536,0.024694676470826342,0.10810810808857968,0.23178491560340772,0.5822199797798211,0.051649489039343494,0.75,0.0,0.01958310076346818,0.09504752373903488,0.0648106903963844,0.005147635690243952,0.0,1.0
0.07968653674416096,0.13777432485856908,0.08108108106096087,0.18875279235883638,0.535048566052241,0.034898985883852235,0.5,0.0,0.02023829744381535,0.12856428211907062,0.07795100220076956,0.011081869108123017,0.0,1.0
0.2768323742581701,0.04467446080784953,0.27027027025429246,0.3639202645496826,0.4141398301963281,0.21789008139796473,0.5,0.4999999999875681,0.02482467420624554,0.011505752880696038,0.03674832958556909,0.0018047097971264849,0.0,1.0
0.04587255112824807,0.02257548734907045,0.05405405405046394,0.12614828808143813,0.5270502233985217,0.0493981641142599,0.75,0.0,0.008153558667041401,0.07353676836080297,0.042316258324470814,0.004245737812222512,0.0,1.0
0.12226273417819589,0.15281213590771764,0.13513513511619846,0.20156785947991,0.5157276630960436,0.5067588100248346,0.5,0.2499999999813522,0.002887718702057818,0.004002000959614588,0.007126948716857935,0.0003791748739032678,0.0,1.0
0.05132465726799519,0.011833450555323664,0.05405405405046394,0.10215326196690055,0.5172502328321577,0.03390257384374534,0.5,0.0,0.012545803099028204,0.1150575287420413,0.06191536745643513,0.008640085213795933,0.0,1.0
0.04813771307754139,0.01426081610788707,0.05405405405046394,0.11853612067636865,0.5332454311643318,0.030524714293414662,0.5,0.0,0.012788468524860644,0.1210605302429432,0.06525612469483814,0.008816680812206719,0.0,1.0
0.020864787183263005,0.014383848239760771,0.02702702699408943,0.06887569739557486,0.40582317319320943,0.03468302188460748,0.5,0.0,0.005896770117031856,0.08504252123753167,0.04187082402601708,0.006346141273704742,0.0,1.0
0.35390343246343015,0.4046357637532233,0.35135135133714884,0.25077799957899166,0.4656842321837311,0.07119797518224853,0.75,0.16666666664594681,0.10813171878520236,0.07153576786050234,0.1336302895074864,0.03755768941858943,0.0,1.0
0.06075202639887617,0.05029284451853891,0.08108108106096087,0.1657705081160476,0.5460360478459034,0.04581776832904835,0.5,0.0,0.011696474055585578,0.0910455227384336,0.05256124720325329,0.006320465060743338,0.0,1.0
0.04626170944862083,0.02117835546208425,0.05405405405046394,0.11610607435527065,0.508351555254822,0.02717719191578874,0.5,0.0,0.013467931762075403,0.13756878437042352,0.07015590197782921,0.011386835975937456,0.0,1.0
0.014040846970905574,0.014777796163140837,0.02702702699408943,0.06023984069722456,0.31140709614411655,0.03567855163049147,0.5,0.0,0.004659176355518554,0.07603801896350172,0.03674832958556909,0.006694042119914142,0.0,1.0
0.02857746920478184,0.018739156108313934,0.02702702699408943,0.10802298944316728,0.4483126404909653,0.042245229867211714,0.5,0.0,0.006187968628030782,0.0770385192363291,0.039420935386423585,0.005566421195299865,0.0,1.0
0.10410123923683605,0.1148629218642601,0.10810810808857968,0.14631648823093552,0.5649944848242826,0.041545022499599266,0.5,0.0,0.0248489407499621,0.13056528261937125,0.08040089084226511,0.011083498810014206,0.0,1.0
0.2601361390979908,0.1685775203264215,0.27027027025429246,0.21741406865329505,0.4460625788972794,0.08858857853555939,0.75,0.16666666664594681,0.05222160206224386,0.07253626811065267,0.08351893094035892,0.009982226325367344,0.0,1.0
0.03361742730348237,0.012296730534281833,0.05405405405046394,0.06252956441094597,0.4439344522932941,0.0281363693974456,0.5,0.0,0.009827950195053094,0.12056028011786804,0.059020044516485855,0.010226957974586053,0.0,1.0
0.049566291237645166,0.008267585722880576,0.05405405405046394,0.13852604647110006,0.5356676217250218,0.03914963572539884,0.5,0.0,0.010750078850639668,0.09654827411426035,0.053897550071647767,0.0060349107074474774,0.0,1.0
0.05353113651481508,0.01514670836486149,0.05405405405046394,0.12561324163576884,0.5208691738094282,0.03423183642753666,0.75,0.0,0.013006867408109838,0.11655827911726675,0.0628062360533426,0.009543260247629193,0.0,1.0
0.01803486494375932,0.0051461927934346036,0.02702702699408943,0.04689215924262462,0.37498663438452806,0.020547485980942054,0.5,0.0,0.008153558667041401,0.12656328161876998,0.060579064561073925,0.009902527385176238,0.0,1.0
0.07800594540334256,0.04550534602638737,0.08108108106096087,0.22799891435381064,0.5124994461506049,0.08212285717984355,0.5,0.0,0.009342619298504284,0.048524262122543245,0.035857461027994614,0.0032043146344852016,0.0,1.0
0.04035162320097659,0.027025567577683124,0.05405405405046394,0.11585349468072356,0.5004743500579877,0.051832830119742546,0.5,0.0,0.0069159649504120305,0.07053526761035202,0.038084632518029106,0.00450919546538076,0.0,1.0
0.03450480941884004,0.006823023249631847,0.05405405405046394,0.12232037067781042,0.44626433529363485,0.02812496395976266,0.5,0.0,0.010046349078302288,0.11655827911726675,0.059688195964166454,0.010317706842622516,0.0,1.0
0.06614559695578401,0.03661177089524123,0.08108108106096087,0.16481908482203733,0.5135179985806048,0.03339702910146086,0.5,0.0,0.016768181692347006,0.12956478236922092,0.07216035632087103,0.011253200407400424,0.0,1.0
0.07172549293141556,0.010913254746288674,0.08108108106096087,0.09886220747165725,0.4261187841395158,0.04281712411980643,0.5,0.0,0.015020990544754552,0.1185592796175674,0.061469933157981396,0.012745274035114006,0.0,1.0
0.2826542920353093,0.003765757518592726,0.29729729728191123,0.3815321008942636,0.08703205219360499,0.010929465420449203,0.5,0.3333333333167575,0.3019971365368149,0.13756878437042352,0.4574610244833513,0.04051878672905816,0.0,1.0
0.03710316286927469,0.012632943063497326,0.05405405405046394,0.0873459273511047,0.45050825764823194,0.033504877497611635,0.5,0.0,0.009294086213337795,0.10555277636561324,0.05345211578581417,0.008985185417162079,0.0,1.0
0.0369453173281442,0.024534544573710765,0.05405405405046394,0.12552136970023892,0.5189424053417645,0.04295253554655595,0.5,0.0,0.007522628514993128,0.07553776886110362,0.04320712692137828,0.004132840282111772,0.0,1.0
0.09476517569926322,0.025836278012169145,0.10810810808857968,0.1672325517021488,0.5425106874791754,0.03444659960521723,0.5,0.0,0.025552670517742397,0.1565782891232796,0.08819599106520547,0.012120022754406809,0.0,1.0
0.046451287210261274,0.020228273667183883,0.05405405405046394,0.11252622808521853,0.5245356336168361,0.025169352547607077,0.5,0.0,0.014341527339956115,0.14407203599640056,0.07461024496236657,0.01074686392619229,0.0,1.0
0.06305006821651414,0.029926765632940756,0.08108108106096087,0.10678550503514586,0.4647973671187066,0.030408585512010033,0.5,0.0,0.01710791330437887,0.1435717858713254,0.0757238307085009,0.013583242069969791,0.0,1.0
0.07997811154186305,0.05283435366486487,0.08108108106096087,0.17709994912394025,0.5652480434701106,0.06419433424555537,0.5,0.0,0.012060472202479395,0.07253626811065267,0.04587973271210069,0.004123545123993445,0.0,1.0
0.02583779826625178,0.013059093257023709,0.02702702699408943,0.10558931602969437,0.4665609529031357,0.0410028673761042,0.5,0.0,0.005896770117031856,0.07403701848587814,0.038975501075603575,0.0042529977952365785,0.0,1.0
0.04622579824042584,0.023749466683420484,0.05405405405046394,0.11457912203095943,0.5262541098354739,0.04242553016668407,0.75,0.0,0.009366885841087528,0.08704352173783231,0.04855233850282309,0.005426061453479619,0.0,1.0
0.03480925601174826,0.01202785427637787,0.05405405405046394,0.06200185594884912,0.445749774336065,0.028390558382010156,0.5,0.0,0.010046349078302288,0.12156078036801837,0.05946547881493959,0.01034204130716124,0.0,1.0
0.04333214083174047,0.029590362406545154,0.05405405405046394,0.11226710963783135,0.5219242796356603,0.049920769196092674,0.5,0.0,0.00764396127279328,0.0720360179855775,0.04075723827988274,0.004195852297539285,0.0,1.0
0.5469992006265426,0.0011223739709993255,0.5405405405304804,0.00034734357317217635,0.0,0.027872567212271715,0.5,0.8333333333291894,0.5190856366251771,0.006003001500323929,0.43763919820216013,0.10390026803355475,0.0,1.0
0.1328527935996729,0.030798424575585737,0.13513513511619846,0.3167032807006828,0.4446037283154793,0.03947537935850323,0.75,0.0,0.036618214452494594,0.11805902949249224,0.09999999997422943,0.00745231585027585,0.0,1.0
0.03742822761945144,0.0135507371259602,0.05405405405046394,0.14330079600976553,0.49982033355721706,0.027324842594658505,0.5,0.0,0.011017010826515976,0.1150575287420413,0.06325167035179632,0.008360461390027996,0.0,1.0
0.03169083484573326,0.017143786915453166,0.02702702699408943,0.10837047810332068,0.49862279249898733,0.04398080846387878,0.5,0.0,0.006479167139029709,0.07253626811065267,0.039643652509800814,0.004315964686314311,0.0,1.0
0.02560776088489465,0.012823437787963084,0.02702702699408943,0.06128669633934605,0.41258683380204175,0.02640141440989552,0.5,0.0,0.00839622409287384,0.11405702849189096,0.05590200442730972,0.00933135927126391,0.0,1.0
0.11357435480659162,0.006141565004384716,0.10810810808857968,0.16160452309819145,0.4400910545289505,0.055749750987876046,0.5,0.0,0.02179135624167531,0.09154577286350875,0.06614699329174561,0.005378512576536239,0.0,1.0
0.20495092121473335,0.22447513173211395,0.21621621619905484,0.2593484205666674,0.5097478234707271,0.06716218131172211,0.5,0.0,0.04523283747187405,0.11205602799159033,0.08819599106520547,0.014796023252849925,0.0,1.0
0.02495774097560686,0.01897172810316377,0.02702702699408943,0.08841532849137768,0.403242386434793,0.02362763116795505,0.5,0.0,0.008978621159755625,0.1210605302429432,0.06035634741184706,0.010112871838428779,0.0,1.0
0.11811167512104187,0.009837398012054063,0.13513513511619846,0.12366966867648779,0.3699178230365574,0.0698477186558171,0.5,0.0,0.018855104451971326,0.06403201598437493,0.05545657012885598,0.005450106255856175,0.0,1.0
0.09776235711883084,0.019812133466215312,0.10810810808857968,0.24558384682212425,0.5628101693274968,0.05827453087794279,0.5,0.0,0.017059380216945745,0.0910455227384336,0.05723830732267092,0.007426738762935276,0.0,1.0
0.031207575901919277,0.0057214127396986725,0.02702702699408943,0.07755618452532624,0.4261622329944721,0.027077510280394373,0.5,0.0,0.009536751684054167,0.11955977986771772,0.059020044516485855,0.010290962574625036,0.0,1.0
0.01977588098808139,0.01035666912674648,0.02702702699408943,0.04876105578478919,0.352765009480287,0.02297377369472889,0.5,0.0,0.007910893241208961,0.12056028011786804,0.05723830732267092,0.010447669412116977,0.0,1.0
0.04432377125721464,0.011464859050686456,0.05405405405046394,0.12933921760729766,0.49158716421768883,0.06109413433473712,0.5,0.0,0.006527700224196197,0.06403201598437493,0.0342984409523036,0.004634976437677249,0.0,1.0
0.13721112882002373,0.04977197780119247,0.13513513511619846,0.21079198354189765,0.502774361983835,0.07131827474020735,0.5,0.0,0.0230046834275034,0.0935467733638094,0.0608017817103008,0.00971685982766832,0.0,1.0
0.08649714983672925,0.02081199537064403,0.08108108106096087,0.09580131252242073,0.2645848441461099,0.06820638059610842,0.5,0.0,0.012618602726777936,0.056028013983172364,0.045657015562873826,0.005141800558771074,0.0,1.0
0.08019270573253444,0.008702086587308089,0.08108108106096087,0.13058417038000097,0.4717074643189312,0.045259875644529796,0.5,0.0,0.01642845008031514,0.1185592796175674,0.0628062360533426,0.012969197366629258,0.0,1.0
0.36209823403927766,0.20773661249802974,0.35135135133714884,0.20258367058315224,0.47525103241024563,0.11952043364333834,0.75,0.2499999999813522,0.07003324515020025,0.05752876435839785,0.08418708237912186,0.0139118577853608,0.0,1.0
0.04124299296566446,0.011680183099794787,0.05405405405046394,0.13811886150140806,0.5092905472262764,0.04272109702699933,0.5,0.0,0.008347691007707353,0.08504252123753167,0.045657015562873826,0.005939120683849315,0.0,1.0
0.02683869557206841,0.015158683464599025,0.02702702699408943,0.09757690835912873,0.4518531785994194,0.01838858416897965,0.75,0.0,0.011332475880098147,0.14857428712207704,0.0743875278131397,0.010662824044496894,0.0,1.0
0.05591124853293941,0.019015494715394432,0.05405405405046394,0.14247648596905346,0.5310206888767771,0.03418846425248104,0.5,0.0,0.013637797560158111,0.12156078036801837,0.06436525609793067,0.009586720714289967,0.0,1.0
0.047768028261242046,0.016339865805215813,0.05405405405046394,0.13911824404245843,0.49646367855020096,0.04825752528014063,0.5,0.0,0.008663156106173454,0.0820410204870807,0.04409799551828575,0.006227362290091489,0.0,1.0
0.05636857300591431,0.029715825582594255,0.05405405405046394,0.08365688661438385,0.4381957148285735,0.02863759375758751,0.5,0.0,0.015846053031117656,0.14507253624655092,0.07461024496236657,0.01373867122328442,0.0,1.0
0.10829908790962109,0.05227957398637515,0.10810810808857968,0.3977825872356414,0.5277857219078518,0.07804930683567529,0.5,0.0833333333105415,0.015093790175904238,0.03801900948175086,0.046993318458235026,0.004638115697477188,0.0,1.0
0.012166414253453203,0.00516454544275094,0.02702702699408943,0.034107614009834086,0.2525824702140027,0.017299321030144366,0.5,0.0,0.00764396127279328,0.13456728361997253,0.06236080175488886,0.01246501225403717,0.0,1.0
0.06402725434837955,0.02769964013362599,0.08108108106096087,0.11004791914669065,0.3826537130713072,0.03990576623005859,0.5,0.0,0.013953262613740282,0.11955977986771772,0.06102449885952766,0.014270170380196331,0.0,1.0
0.028910894287810907,0.006510152370571239,0.02702702699408943,0.0912458553012635,0.49747148969574506,0.04387407889027986,0.5,0.0,0.006042369372531319,0.07253626811065267,0.038307349641406335,0.004270017037312263,0.0,1.0
0.015357707361459645,0.00666120384998109,0.02702702699408943,0.05754993874556692,0.3224142608782708,0.02075389112996215,0.5,0.0,0.007449828887243397,0.12156078036801837,0.05768374162112465,0.010425744395292163,0.0,1.0
0.06293728626674373,0.015956602573235043,0.08108108106096087,0.1346563542041876,0.38724369070285736,0.09079592036453925,0.5,0.0,0.006576233309362685,0.05252626308215783,0.028507795059628367,0.0054969754078940045,0.0,1.0
0.03928973840337248,0.012639881077540702,0.05405405405046394,0.09624189280175258,0.49324106719531213,0.05427205246757419,0.5,0.0,0.006479167139029709,0.06653326660975073,0.03608017815137185,0.004434898346758075,0.0,1.0
0.0708446111960427,0.022604352254340772,0.08108108106096087,0.15084815509068986,0.5689687123879272,0.04822679553479711,0.5,0.0,0.013370865591742429,0.08904452223813294,0.05501113583040225,0.004828573601101282,0.0,1.0
